count,date,title,description,org_link,link
184,2024-08-15 16:13:00,"`분할·매각 위기` 구글…미 법무부, `독점 판결` 구글 해체 검토, 주가도 출...",구글이 경쟁업체에 데이터를 더 많이 공유하도록 하거나 <b>인공지능</b>(AI) 제품에서 부당한 이득을 얻지 못하도록 하는 방안이 검토되고 있다. 미 정치권이 구글 해체에 적극적인 것도 구글에는 큰 부담으로 작용하고 있다.... ,https://www.dt.co.kr/contents.html?article_no=2024081502109931044011&ref=naver,https://n.news.naver.com/mnews/article/029/0002895437?sid=105
185,2024-08-15 16:12:00,"“애플, 전기차 대신 가정용 탁상 로봇”","애플의 <b>인공지능</b>(AI) 시스템인 ‘애플 인텔리전스’와 음성 비서 ‘시리’가 탑재될 이 기기는 가전제품 원격조종이 가능한 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정입니다. 애플은 이르면... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8036194&ref=A,https://n.news.naver.com/mnews/article/056/0011781583?sid=104
186,2024-08-15 16:12:00,"애플, 새 성장동력 찾기 안간힘…탁상형 로봇 개발 추진",애플의 탁상형 로봇은 ‘시리’나 곧 출시될 자체 생성형 <b>인공지능</b>(AI) 서비스 ‘애플 인텔리전스’ 기능을 사용해 제어할 수 있는 것으로 알려졌다. 일례로 화상 통화 중 “나를 봐” 같은 명령에 대해 기기가 화면을... ,https://www.etoday.co.kr/news/view/2391016,https://www.etoday.co.kr/news/view/2391016
187,2024-08-15 16:11:00,"&quot;전기차 접은 애플, '새 먹거리'는 가정용 탁상로봇&quot;","애플의 <b>인공지능</b>(AI) 시스템인 '애플 인텔리전스'와 음성 비서 '시리'가 탑재될 이 기기는 가전제품 원격조종이 가능한 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정이다. 애플은 이르면 2026... ",https://news.tvchosun.com/site/data/html_dir/2024/08/15/2024081590095.html,https://n.news.naver.com/mnews/article/448/0000472047?sid=101
188,2024-08-15 16:08:00,"인천대학교 무한상상연구소, 여름방학 집중 프로그램 마무리","이번 프로그램에는 초·중학생 360명이 참여해 '항공우주', '<b>인공지능</b>', '게임 개발자' 등 학년별 서로 다른 6가지 주제로 진행했다. 또 중학교들은 '플레이봇 파이썬', '아두이노 챌린지', '3D 영상 제작' 등애 참여했다.... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104979,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104979
189,2024-08-15 16:07:00,애플 인텔리전스 출시 국내 아이폰 수혜주는 [MBN GOLD 시황저격],<b>인공지능</b>(AI) 거품론이 확산하고 있는 가운데 글로벌 투자은행 뱅크오브아메리카(BoA)가 애플에 대한 긍정적인 전망을 내놨다. 투자의견을 매수로 제시하며 &quot;아직 애플의 최고의 순간이 오지 않았다&quot;고 평가했다. 또한... ,https://www.mk.co.kr/article/11093485,https://n.news.naver.com/mnews/article/009/0005350633?sid=101
190,2024-08-15 16:07:00,빨라진 美 금리 인하 시계…제약·바이오株 빛보나 [MBN GOLD 증시기상도],"반도체 지난주 TSMC의 실적 발표로 <b>인공지능</b>(AI) 반도체 과잉 투자 및 고평가에 대한 논란은 상당 부분 해소된 것으로 볼 수 있다. 삼성전자와 SK하이닉스가 저점을 찍은 뒤 기술적 반등에 나서고 있고, 엔비디아도 100달러... ",https://www.mk.co.kr/article/11093484,https://n.news.naver.com/mnews/article/009/0005350632?sid=101
191,2024-08-15 16:06:00,"&quot;전기차 포기한 애플, 새 먹거리로 가정용 로봇&quot;","애플의 <b>인공지능</b>(AI) 시스템인 '애플 인텔리전스'와 음성 비서 '시리'가 탑재될 이 기기는 가전제품 원격조종이 가능하다. 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정이다. 애플은 이르면 2026... ",https://view.asiae.co.kr/article/2024081516065961938,https://n.news.naver.com/mnews/article/277/0005459533?sid=105
192,2024-08-15 16:05:00,"애플, 전기차 접고 ‘이것’ 개발한다","애플의 <b>인공지능</b>(AI) 시스템인 '애플 인텔리전스'와 음성 비서 '시리'가 탑재될 이 기기는 가전제품 원격조종이 가능한 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정이다. 애플은 이르면 2026... ",https://news.heraldcorp.com/view.php?ud=20240815050117,https://n.news.naver.com/mnews/article/016/0002350178?sid=104
193,2024-08-15 16:05:00,"TSMC도 '휘청휘청'…반도체 덮친 인력난, 삼성·하이닉스 해법은","주요 기업들은 최근 AI(<b>인공지능</b>)용 고부가 칩 수요 대응을 위해 생산능력 확충에 나섰지만, 메모리·파운드리(위탁 생산), 팹리스 등 전 분야의 인력 공급이 턱없이 모자라다. 수도권의 한 반도체 팹 관계자는 &quot;올해... ",http://news.mt.co.kr/mtview.php?no=2024081509562580114,https://n.news.naver.com/mnews/article/008/0005077501?sid=101
194,2024-08-15 16:04:00,"이상일 용인시장 “시민 안전을 최우선 행정, 재난관리평가서 3년 연속 대통령...",올해 하반기에는 초등학교 앞 9곳에 시범 운영할 스마트 신호등(학생들이 길을 건널 경우 <b>인공지능</b>(AI) 카메라가 이를 감지해 보행 신호를 자동으로 늘려주는 기능을 가진 신호등)은 저학년 학생 보행 안전에 큰 기여를 할... ,https://www.etnews.com/20240815000049,https://n.news.naver.com/mnews/article/030/0003231900?sid=102
195,2024-08-15 16:04:00,반도체·디스플레이 수출 4개월 연속 30%대 증가,"다만 완제품 수출만 보면, 미국 수출이 작년 7월보다 98.2% 감소해 전체적으로 11.6% 감소한 것으로 집계됐다.반도체 수출은 <b>인공지능</b>(AI) 시장이 성장하고 IT 기기 시장이 회복하면서 반도체 수요가 늘어, 9개월 연속... ",https://weeklytrade.co.kr/news/view.html?section=1&category=5&item=&no=92562,https://weeklytrade.co.kr/news/view.html?section=1&category=5&item=&no=92562
196,2024-08-15 16:03:00,美레버리지ETF 샀다가 코피 터지는 '욕심 개미',이는 최근 <b>인공지능</b>(AI) 관련 종목이 고평가됐다는 논란에 ICE반도체지수가 지난 한 달간 18.15% 하락했기 때문이다. 이에 해당 지수를 3배로 추종하는 SOXL 또한 같은 기간 51.03%의 하락률을 보였다. 이처럼 레버리지... ,https://www.mk.co.kr/article/11093461,https://n.news.naver.com/mnews/article/009/0005350622?sid=101
197,2024-08-15 16:03:00,[황보현우의 AI시대] 〈12〉AI 리터러시가 경쟁력 강화의 지름길이다,장면 #2 스포츠 드라마 제작-PD를 비롯한 스태프들이 스포츠 드라마 제작을 위해 수백 명의 엑스트라 배우를 동원하는 대신 <b>인공지능</b>(AI) 도구 소라(Sora)를 활용해 동영상을 만들고 있다. 이 두 장면은 먼 미래의 얘기가... ,https://www.etnews.com/20240814000118,https://n.news.naver.com/mnews/article/030/0003231899?sid=110
198,2024-08-15 16:02:00,"[人사이트]필립 비달 스트라드비젼 최고사업책임자 “완성차 SDV 전환, 든든한...",비달 CBO는 “스트라드비젼은 자율주행차에 들어가는 <b>인공지능</b>(AI) 기반 영상 인식 소프트웨어(SW) 플랫폼 에스브이넷(SVNet)을 개발하는 업체로 기술 개발을 통해 고객의 신뢰도를 제고하고 차별화된 이동의 경험을... ,https://www.etnews.com/20240814000029,https://n.news.naver.com/mnews/article/030/0003231897?sid=103
199,2024-08-15 16:02:00,[ET단상]선제적 의료 제공을 위한 세 가지 데이터 분석 전략,"코로나19 팬데믹이라는 세계적 공중 보건 비상사태를 겪으면서 정부와 의료계에서는 국민 건강을 효과적으로 보호하기 위해 <b>인공지능</b>(AI)을 활용한 체계적 정보 분석의 중요성이 커지고 있다. 질병의 발생 배경, 확산 양상... ",https://www.etnews.com/20240814000269,https://n.news.naver.com/mnews/article/030/0003231898?sid=105
200,2024-08-15 16:01:00,[리더스포럼] AI 혁명으로 닥쳐오는 에너지 해결책은?,"1990년대 말 IMF 경제 위기에서도 고속 망 확산에서 세계를 리드하기 시작한 정보기술(IT) 강국, 한국은 <b>인공지능</b>(AI) 산업혁명에서도 세계를 앞서가려 하고 있다. 의사들이 AI를 활용해 생산성을 높이면 당분간 대학 증원... ",https://www.etnews.com/20240815000004,https://n.news.naver.com/mnews/article/030/0003231894?sid=110
201,2024-08-15 16:01:00,&quot;내가 원하는 인테리어 디자인&quot;…AI가 10초만 뚝딱 완성,<b>인공지능</b>(AI) 3차원(3D) 카메라 솔루션 기업 딥인사이트가 공간 데이터 구축·인테리어 중개 플랫폼 '핀테리어'에서 생성형AI 기반의 인테리어 디자인 시안 생성 서비스 '10초 디자인 AI'를 공개했다고 15일 밝혔다. 10초... ,https://www.newsis.com/view/NISX20240814_0002849727,https://n.news.naver.com/mnews/article/003/0012730617?sid=101
202,2024-08-15 16:01:00,폭락장 뚫고 살아남은 헬스케어주... '세 가지'가 밀어 올렸다,"김영환 NH투자증권 연구원은 “<b>인공지능</b>(AI) 피크론, 경기침체론 등 불확실성 요인이 제거될 경우 반도체 등 기술주 주도력이 다시 살아날 가능성이 크다”며 “그때는 헬스케어 등 성장주 모멘텀이 약화되기 쉽다”... ",https://www.hankookilbo.com/News/Read/A2024081514200004009?did=NA,https://n.news.naver.com/mnews/article/469/0000817922?sid=101
203,2024-08-15 16:00:00,재개 시점도 불투명…‘美 주간 거래’ 중단 장기화하나,엔비디아 등 <b>인공지능</b>(AI)과 관련해 미국 빅테크에 투자하는 투자자가 늘어난 만큼 관련 민원도 증가할 것이라는 예상이 제기된다. 삼성증권 등은 지난 한 달간 주간 거래 대금이 3조원을 넘어서기도 했다.,http://www.edaily.co.kr/news/newspath.asp?newsid=01935206638987648,https://n.news.naver.com/mnews/article/018/0005811905?sid=101
204,2024-08-15 15:59:00,폭염에 쓰러진 노인 위급 상황 감지해 구해낸 1만1449개 '매서운 눈'의 정체는,오는 11월에는 광주시 동구 금남로 일대를 대상으로 ‘<b>인공지능</b>(AI)을 활용한 폐쇄회로(CC)TV 영상 기반 사람 찾기 시스템’을 시범 운영할 예정이다. 광주시는 앞으로도 증가하는 폐쇄회로(CC)TV의 효율적인 관제를... ,https://www.sedaily.com/NewsView/2DD0ZBP4GZ,https://n.news.naver.com/mnews/article/011/0004380545?sid=102
205,2024-08-15 15:58:00,"순천향대, 2024 교원양성과정 개선대학 지원사업 최종 선정",순천향대는 올해 사업에 중등 단독형으로 선정돼 연간 1억 7500만원 가량의 사업비로 △예비교원의 디지털 대전환에 대한 비전 이해와 <b>인공지능</b>(AI) 디지털교과서를 활용한 수업 혁신 역량 강화 △현장성·전문성 강화를... ,https://www.ccdailynews.com/news/articleView.html?idxno=2291382,https://www.ccdailynews.com/news/articleView.html?idxno=2291382
206,2024-08-15 15:58:00,"&quot;전기차 접은 애플, '새 먹거리' 가정용 탁상로봇 개발 중&quot;","애플의 <b>인공지능</b>(AI) 시스템인 '애플 인텔리전스'와 음성 비서 '시리'가 탑재될 이 기기는 가전제품 원격조종이 가능한 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정이다. 애플은 이르면 2026... ",https://www.yna.co.kr/view/AKR20240815044400009?input=1195m,https://n.news.naver.com/mnews/article/001/0014876839?sid=101
207,2024-08-15 15:56:00,AI 반도체 호황에…500대 기업 2분기 영업익 2배↑,전세계적인 <b>인공지능</b>(AI) 열풍을 타고 삼성전자와 SK하이닉스가 500대 기업의 2분기 실적 상승을 주도했다. 사진은 삼성전자 고대역폭메모리(HBM)인 HBM3E 12H D램. 삼성전자 제공 국내 500대 기업의 올해 2분기... ,http://www.segyebiz.com/newsView/20240815511942?OutUrl=naver,http://www.segyebiz.com/newsView/20240815511942?OutUrl=naver
208,2024-08-15 15:56:00,변협 '리걸 테크' 징계 또 연기…AI 규제 갑론을박,<b>인공지능</b>(AI) 기반 법률 챗봇 서비스 ‘AI 대륙아주’에 대한 대한변호사협회의 징계 개시 여부가 이르면 9월에 결정된다. 당초 6월로 예정됐던 변협 조사위원회로의 안건 회부가 잇따라 미뤄지면서 변협의 징계 기조에도... ,https://www.sedaily.com/NewsView/2DD0ZQZ3CF,https://n.news.naver.com/mnews/article/011/0004380543?sid=102
209,2024-08-15 15:51:00,"“세계서 가장 재미있는 AI” 내세운 머스크 챗봇, ‘도 넘은’ 이미지 생성 ...",일론 머스크 테슬라 최고경영자(CEO)가 설립한 <b>인공지능</b>(AI) 스타트업 xAI가 AI 챗봇 ‘그록(Grok)’의 신형 모델에서 선보인 ‘이미지 생성 기능’이 논란에 휩싸였다. 다른 대다수 AI 챗봇에선 규제되고 있는 선정적이거나... ,https://www.donga.com/news/Inter/article/all/20240815/126540778/1,https://n.news.naver.com/mnews/article/020/0003582029?sid=104
210,2024-08-15 15:49:00,"대세론 흔들리는 트럼프, 부통령 후보 '밴스 지명 후회설'도 돈다",매튜스는 “트럼프가 민주당 대통령 후보인 카멀라 해리스 부통령 유세 인파의 AI(<b>인공지능</b>) 조작(이미지) 음모론에 집착하는 게 그 방증”이라고 했다. 매튜스는 트럼프 추종자들에 의한 1ㆍ6 의사당 난입 사건 조사에... ,https://www.joongang.co.kr/article/25270842,https://n.news.naver.com/mnews/article/025/0003380035?sid=104
211,2024-08-15 15:46:00,‘가전도 AI가 대세’…삼성 “150만 대 판매 돌파”,<b>인공지능</b>(AI)을 적용한 가전이 인기다. 삼성전자는 AI 가전 판매가 올해 1월부터 7월까지 누적 150만 대를 돌파하며 가파른 성장세를 이어가고 있다고 15일 밝혔다. 또 최근 3개월 삼성스토어에서 판매된 가전 3대 중... ,https://sports.donga.com/article/all/20240815/126540712/1,https://n.news.naver.com/mnews/article/382/0001144663?sid=105
212,2024-08-15 15:46:00,"단국대, 고용노동부 청년 고용지원사업서 4관왕",최근 2년간 단국대 취창업지원처는 △취업전담 지도교수 1:1 배정 3512명 △취업실태조사 2171명 △미취업 졸업생 특화 프로그램 참여 270명 △DKU 인재풀 258명 등록 △<b>인공지능</b> 기반 맞춤형 Dan-i 챗봇 서비스 6861명(건) 등... ,https://www.naeil.com/news/read/520111?ref=naver,https://www.naeil.com/news/read/520111?ref=naver
213,2024-08-15 15:44:00,극도의 저평가 LG유플러스···배당·AI로 돌파구,"배당수익률 6.2% 달하고 배당성향도 40% 웃돌아 AI 매출 2조원까지 확대 국내 통신주 중 기업가치가 극도로 저평가된 LG유플러스가 배당 매력 증대, <b>인공지능</b>(AI) 신성장 동력 확보로 밸류업에 나선다. 15일... ",https://www.mk.co.kr/article/11093453,https://n.news.naver.com/mnews/article/009/0005350617?sid=101
214,2024-08-15 15:43:00,"금천구, 금천패션영화제 본선 진출작 40편 선정","정다희 감독의 ‘구독남녀’는 <b>인공지능</b>(AI)을 활용해 제작한 작품으로, <b>인공지능</b>과 패션의 연결 가능성을 제시한다. 대중에게 친숙한 백일섭, 김금순, 정희태 등이 출연한 작품들도 본선 진출작으로 선정됐다.... ",http://www.seouland.com/arti/society/society_general/18327.html,https://n.news.naver.com/mnews/article/028/0002702898?sid=102
